"Zip Code","Year","Month","Registry Enrollments"
"13027","2018","7","150"
"13090","2018","7","149"
"14086","2018","7","148"
"10027","2018","7","148"
"13440","2018","7","147"
"14617","2018","7","146"
"13601","2018","7","144"
"13021","2018","7","144"
"11106","2018","7","143"
"11218","2018","7","142"
"12901","2018","7","141"
"11772","2018","7","140"
"11237","2018","7","139"
"11220","2018","7","139"
"14424","2018","7","139"
"12401","2018","7","138"
"10940","2018","7","138"
"10022","2018","7","138"
"12550","2018","7","135"
"14620","2018","7","135"
"10583","2018","7","135"
"11231","2018","7","135"
"14127","2018","7","133"
"11717","2018","7","133"
"11368","2018","7","132"
"14616","2018","7","130"
"11756","2018","7","128"
"10456","2018","7","128"
"11801","2018","7","128"
"11208","2018","7","128"
"12603","2018","7","127"
"11355","2018","7","124"
"11561","2018","7","124"
"11710","2018","7","122"
"11233","2018","7","121"
"11205","2018","7","121"
"11735","2018","7","121"
"14226","2018","7","120"
"14217","2018","7","119"
"11213","2018","7","119"
"10014","2018","7","119"
"11757","2018","7","118"
"13126","2018","7","117"
"10468","2018","7","117"
"10075","2018","7","116"
"10040","2018","7","116"
"11102","2018","7","116"
"11779","2018","7","115"
"11787","2018","7","115"
"11566","2018","7","115"
"11372","2018","7","115"
"10701","2018","7","114"
"14618","2018","7","114"
"10458","2018","7","114"
"12302","2018","7","114"
"11105","2018","7","111"
"12590","2018","7","111"
"10312","2018","7","110"
"14830","2018","7","110"
"12804","2018","7","109"
"10562","2018","7","109"
"10010","2018","7","109"
"13850","2018","7","108"
"10026","2018","7","108"
"14559","2018","7","108"
"13502","2018","7","108"
"14225","2018","7","108"
"14051","2018","7","107"
"10462","2018","7","107"
"10801","2018","7","107"
"10461","2018","7","107"
"11590","2018","7","106"
"14468","2018","7","106"
"14304","2018","7","106"
"10065","2018","7","106"
"10012","2018","7","106"
"10306","2018","7","105"
"10453","2018","7","105"
"10598","2018","7","105"
"10457","2018","7","105"
"11793","2018","7","104"
"14228","2018","7","104"
"12309","2018","7","104"
"10036","2018","7","104"
"10472","2018","7","103"
"12601","2018","7","102"
"10573","2018","7","100"
"14223","2018","7","100"
"10013","2018","7","100"
"14072","2018","7","100"
"10956","2018","7","100"
"14526","2018","7","99"
"11103","2018","7","99"
"13088","2018","7","99"
"14607","2018","7","98"
"14564","2018","7","97"
"10452","2018","7","97"
"10473","2018","7","96"
"11249","2018","7","96"
"11530","2018","7","96"
"12303","2018","7","96"
"11554","2018","7","96"
"11570","2018","7","95"
"10034","2018","7","95"
"11354","2018","7","95"
"12477","2018","7","95"
"11040","2018","7","94"
"11763","2018","7","93"
"13905","2018","7","93"
"13069","2018","7","92"
"11104","2018","7","92"
"10460","2018","7","92"
"14606","2018","7","92"
"10469","2018","7","92"
"14623","2018","7","91"
"11704","2018","7","91"
"10301","2018","7","91"
"11768","2018","7","90"
"14621","2018","7","90"
"12047","2018","7","89"
"10512","2018","7","89"
"12054","2018","7","89"
"10035","2018","7","88"
"11550","2018","7","88"
"10541","2018","7","88"
"11212","2018","7","88"
"11722","2018","7","88"
"12306","2018","7","88"
"10305","2018","7","87"
"12203","2018","7","87"
"10001","2018","7","87"
"11520","2018","7","87"
"12010","2018","7","86"
"14216","2018","7","86"
"11572","2018","7","86"
"10038","2018","7","86"
"13104","2018","7","86"
"12205","2018","7","86"
"10705","2018","7","85"
"13039","2018","7","85"
"11214","2018","7","84"
"11727","2018","7","84"
"10466","2018","7","84"
"10304","2018","7","84"
"11729","2018","7","83"
"14215","2018","7","83"
"12144","2018","7","83"
"11234","2018","7","83"
"11235","2018","7","82"
"10591","2018","7","82"
"11229","2018","7","82"
"14227","2018","7","82"
"12019","2018","7","82"
"10465","2018","7","82"
"11731","2018","7","81"
"11580","2018","7","81"
"11741","2018","7","81"
"11050","2018","7","81"
"14207","2018","7","81"
"14220","2018","7","81"
"11003","2018","7","80"
"10459","2018","7","80"
"14043","2018","7","80"
"13662","2018","7","79"
"10950","2018","7","79"
"14052","2018","7","79"
"12078","2018","7","78"
"10451","2018","7","78"
"11720","2018","7","77"
"11762","2018","7","77"
"14420","2018","7","77"
"13501","2018","7","77"
"10538","2018","7","77"
"12553","2018","7","77"
"11435","2018","7","76"
"10580","2018","7","76"
"11434","2018","7","76"
"13031","2018","7","75"
"13212","2018","7","75"
"11374","2018","7","75"
"14845","2018","7","75"
"14456","2018","7","75"
"11379","2018","7","74"
"11419","2018","7","74"
"12831","2018","7","74"
"11725","2018","7","74"
"13901","2018","7","74"
"11223","2018","7","74"
"11967","2018","7","74"
"11357","2018","7","74"
"11901","2018","7","73"
"11783","2018","7","73"
"11563","2018","7","73"
"12533","2018","7","73"
"14213","2018","7","73"
"13210","2018","7","72"
"10017","2018","7","72"
"10566","2018","7","72"
"11236","2018","7","72"
"12561","2018","7","72"
"11510","2018","7","72"
"14020","2018","7","72"
"10567","2018","7","71"
"11803","2018","7","71"
"14425","2018","7","71"
"11230","2018","7","71"
"11795","2018","7","71"
"14760","2018","7","71"
"14206","2018","7","71"
"10704","2018","7","70"
"10990","2018","7","70"
"10455","2018","7","70"
"10977","2018","7","69"
"11378","2018","7","69"
"11228","2018","7","68"
"13421","2018","7","68"
"11001","2018","7","68"
"12508","2018","7","68"
"14211","2018","7","68"
"10954","2018","7","68"
"13045","2018","7","68"
"13820","2018","7","67"
"10005","2018","7","67"
"14214","2018","7","67"
"11365","2018","7","67"
"11432","2018","7","67"
"10901","2018","7","67"
"11788","2018","7","66"
"11784","2018","7","66"
"14222","2018","7","66"
"13032","2018","7","66"
"11542","2018","7","66"
"10520","2018","7","66"
"14610","2018","7","65"
"11418","2018","7","65"
"10454","2018","7","65"
"12208","2018","7","65"
"14502","2018","7","64"
"12801","2018","7","64"
"12534","2018","7","64"
"10708","2018","7","63"
"11949","2018","7","63"
"11780","2018","7","63"
"11010","2018","7","63"
"10803","2018","7","63"
"10509","2018","7","63"
"11358","2018","7","63"
"11782","2018","7","63"
"13066","2018","7","62"
"13903","2018","7","62"
"10475","2018","7","62"
"10514","2018","7","61"
"11232","2018","7","61"
"11767","2018","7","60"
"11203","2018","7","60"
"10710","2018","7","60"
"10605","2018","7","60"
"13219","2018","7","60"
"13413","2018","7","60"
"12304","2018","7","60"
"11204","2018","7","59"
"13057","2018","7","58"
"11361","2018","7","58"
"11776","2018","7","58"
"13790","2018","7","58"
"10804","2018","7","57"
"13676","2018","7","57"
"13827","2018","7","57"
"11778","2018","7","57"
"11730","2018","7","57"
"11364","2018","7","57"
"14586","2018","7","56"
"13204","2018","7","56"
"11714","2018","7","56"
"13669","2018","7","56"
"11754","2018","7","55"
"12110","2018","7","55"
"10309","2018","7","55"
"11369","2018","7","55"
"13203","2018","7","55"
"14622","2018","7","54"
"10471","2018","7","54"
"10308","2018","7","54"
"12953","2018","7","54"
"14810","2018","7","54"
"14305","2018","7","54"
"13206","2018","7","54"
"10310","2018","7","54"
"11421","2018","7","53"
"10965","2018","7","53"
"14411","2018","7","53"
"14904","2018","7","53"
"13209","2018","7","53"
"11791","2018","7","53"
"14625","2018","7","52"
"14615","2018","7","52"
"10703","2018","7","52"
"10030","2018","7","52"
"13041","2018","7","52"
"10543","2018","7","52"
"12095","2018","7","52"
"12569","2018","7","52"
"10550","2018","7","51"
"12572","2018","7","51"
"12189","2018","7","51"
"10549","2018","7","51"
"14032","2018","7","51"
"13078","2018","7","50"
"11742","2018","7","50"
"10980","2018","7","50"
"11413","2018","7","50"
"11210","2018","7","50"
"11356","2018","7","50"
"14048","2018","7","50"
"11790","2018","7","50"
"14201","2018","7","50"
"12524","2018","7","49"
"11417","2018","7","49"
"13208","2018","7","49"
"11367","2018","7","49"
"14210","2018","7","49"
"13152","2018","7","49"
"14519","2018","7","49"
"14482","2018","7","48"
"10037","2018","7","48"
"13037","2018","7","48"
"11937","2018","7","48"
"12571","2018","7","48"
"11552","2018","7","48"
"11691","2018","7","48"
"14031","2018","7","48"
"10303","2018","7","47"
"10018","2018","7","47"
"14513","2018","7","47"
"11747","2018","7","47"
"11703","2018","7","47"
"14218","2018","7","47"
"13492","2018","7","47"
"11968","2018","7","47"
"11764","2018","7","47"
"11771","2018","7","47"
"12414","2018","7","47"
"10039","2018","7","47"
"11420","2018","7","47"
"10960","2018","7","47"
"14059","2018","7","46"
"11777","2018","7","46"
"13215","2018","7","46"
"12118","2018","7","46"
"11751","2018","7","46"
"11694","2018","7","46"
"10552","2018","7","45"
"14219","2018","7","45"
"11219","2018","7","45"
"11738","2018","7","45"
"11733","2018","7","45"
"13148","2018","7","45"
"11726","2018","7","45"
"11701","2018","7","45"
"10603","2018","7","45"
"11961","2018","7","45"
"13603","2018","7","44"
"14472","2018","7","44"
"13617","2018","7","44"
"12538","2018","7","44"
"10606","2018","7","44"
"10280","2018","7","44"
"14103","2018","7","44"
"13035","2018","7","43"
"11501","2018","7","43"
"11951","2018","7","43"
"12211","2018","7","43"
"12549","2018","7","43"
"11414","2018","7","43"
"14843","2018","7","43"
"14467","2018","7","43"
"13205","2018","7","43"
"11702","2018","7","43"
"10924","2018","7","43"
"10522","2018","7","43"
"13815","2018","7","43"
"10570","2018","7","43"
"14057","2018","7","42"
"14092","2018","7","42"
"10994","2018","7","42"
"14063","2018","7","42"
"10536","2018","7","42"
"11946","2018","7","42"
"14301","2018","7","42"
"13207","2018","7","42"
"14892","2018","7","42"
"11415","2018","7","42"
"13114","2018","7","42"
"14527","2018","7","42"
"12528","2018","7","41"
"10510","2018","7","41"
"13029","2018","7","41"
"12586","2018","7","41"
"11416","2018","7","41"
"11021","2018","7","41"
"12983","2018","7","41"
"14428","2018","7","41"
"13036","2018","7","41"
"12188","2018","7","40"
"11426","2018","7","40"
"12566","2018","7","40"
"11433","2018","7","40"
"12182","2018","7","40"
"14487","2018","7","40"
"14141","2018","7","40"
"11224","2018","7","40"
"11427","2018","7","39"
"11755","2018","7","39"
"11030","2018","7","39"
"10918","2018","7","39"
"14522","2018","7","39"
"14901","2018","7","39"
"13323","2018","7","39"
"10706","2018","7","39"
"11370","2018","7","38"
"11950","2018","7","38"
"14004","2018","7","38"
"14470","2018","7","38"
"14903","2018","7","38"
"11769","2018","7","38"
"14006","2018","7","38"
"10530","2018","7","38"
"11753","2018","7","38"
"10601","2018","7","37"
"12159","2018","7","37"
"14870","2018","7","37"
"12061","2018","7","37"
"12701","2018","7","37"
"11752","2018","7","37"
"12209","2018","7","37"
"10941","2018","7","36"
"10989","2018","7","36"
"12803","2018","7","36"
"13619","2018","7","36"
"12839","2018","7","36"
"14895","2018","7","35"
"11553","2018","7","35"
"12589","2018","7","35"
"13142","2018","7","35"
"14445","2018","7","35"
"14437","2018","7","35"
"11565","2018","7","34"
"14568","2018","7","34"
"10607","2018","7","34"
"12771","2018","7","34"
"13068","2018","7","34"
"11423","2018","7","34"
"13357","2018","7","34"
"10805","2018","7","34"
"10930","2018","7","34"
"11953","2018","7","34"
"14613","2018","7","34"
"10504","2018","7","33"
"14085","2018","7","33"
"10007","2018","7","33"
"12009","2018","7","33"
"10528","2018","7","32"
"13732","2018","7","32"
"13165","2018","7","32"
"10604","2018","7","32"
"11716","2018","7","32"
"12158","2018","7","32"
"10302","2018","7","32"
"12563","2018","7","32"
"10920","2018","7","32"
"10044","2018","7","32"
"11713","2018","7","32"
"10470","2018","7","32"
"14619","2018","7","32"
"14464","2018","7","32"
"11789","2018","7","31"
"12184","2018","7","31"
"13135","2018","7","31"
"14608","2018","7","31"
"12018","2018","7","31"
"14489","2018","7","31"
"11766","2018","7","31"
"11792","2018","7","31"
"11693","2018","7","31"
"14212","2018","7","31"
"11740","2018","7","31"
"14905","2018","7","30"
"11545","2018","7","30"
"12822","2018","7","30"
"13224","2018","7","30"
"10307","2018","7","30"
"11360","2018","7","30"
"14068","2018","7","30"
"11596","2018","7","30"
"14551","2018","7","30"
"14611","2018","7","30"
"13118","2018","7","30"
"14454","2018","7","30"
"12972","2018","7","30"
"12833","2018","7","29"
"10579","2018","7","29"
"14589","2018","7","29"
"11558","2018","7","29"
"14469","2018","7","29"
"14569","2018","7","29"
"13365","2018","7","29"
"11705","2018","7","29"
"10506","2018","7","29"
"10533","2018","7","29"
"14209","2018","7","29"
"13077","2018","7","29"
"11412","2018","7","29"
"12043","2018","7","29"
"13108","2018","7","29"
"11362","2018","7","28"
"11798","2018","7","28"
"14414","2018","7","28"
"10589","2018","7","28"
"12210","2018","7","28"
"12308","2018","7","28"
"11518","2018","7","28"
"14706","2018","7","28"
"11429","2018","7","28"
"11560","2018","7","28"
"14001","2018","7","28"
"13214","2018","7","28"
"12828","2018","7","28"
"10547","2018","7","27"
"10707","2018","7","27"
"12198","2018","7","27"
"11109","2018","7","27"
"12206","2018","7","27"
"11436","2018","7","27"
"13642","2018","7","27"
"11422","2018","7","27"
"14750","2018","7","27"
"13904","2018","7","27"
"12540","2018","7","27"
"12564","2018","7","27"
"14047","2018","7","27"
"13865","2018","7","27"
"14886","2018","7","26"
"11576","2018","7","26"
"11709","2018","7","26"
"13159","2018","7","26"
"11933","2018","7","26"
"13403","2018","7","26"
"13838","2018","7","26"
"13326","2018","7","26"
"11577","2018","7","25"
"12186","2018","7","25"
"13778","2018","7","25"
"12033","2018","7","25"
"14514","2018","7","25"
"12946","2018","7","25"
"14727","2018","7","25"
"11004","2018","7","25"
"14009","2018","7","25"
"10523","2018","7","25"
"13346","2018","7","25"
"12498","2018","7","25"
"11721","2018","7","25"
"12518","2018","7","25"
"12202","2018","7","25"
"12428","2018","7","25"
"11934","2018","7","25"
"14605","2018","7","25"
"12986","2018","7","25"
"14132","2018","7","25"
"13033","2018","7","24"
"10576","2018","7","24"
"10595","2018","7","24"
"12077","2018","7","24"
"12570","2018","7","24"
"13367","2018","7","24"
"12305","2018","7","24"
"13073","2018","7","24"
"10524","2018","7","24"
"12542","2018","7","24"
"14423","2018","7","24"
"14131","2018","7","24"
"12832","2018","7","24"
"14512","2018","7","23"
"11952","2018","7","23"
"10069","2018","7","23"
"14891","2018","7","23"
"11963","2018","7","23"
"11579","2018","7","23"
"13340","2018","7","23"
"12721","2018","7","23"
"13131","2018","7","23"
"14067","2018","7","23"
"11797","2018","7","23"
"13460","2018","7","23"
"11575","2018","7","23"
"14787","2018","7","22"
"13166","2018","7","22"
"14108","2018","7","22"
"10992","2018","7","22"
"14485","2018","7","22"
"13316","2018","7","22"
"14036","2018","7","22"
"10507","2018","7","22"
"10923","2018","7","22"
"13637","2018","7","22"
"13202","2018","7","22"
"13830","2018","7","22"
"10709","2018","7","22"
"14779","2018","7","22"
"10516","2018","7","22"
"11942","2018","7","22"
"11786","2018","7","22"
"13317","2018","7","22"
"12090","2018","7","22"
"14136","2018","7","22"
"12834","2018","7","22"
"12992","2018","7","22"
"10970","2018","7","22"
"12883","2018","7","22"
"10927","2018","7","22"
"14202","2018","7","21"
"11692","2018","7","21"
"13811","2018","7","21"
"12204","2018","7","21"
"10502","2018","7","21"
"13624","2018","7","20"
"14204","2018","7","20"
"14737","2018","7","20"
"14422","2018","7","20"
"14546","2018","7","20"
"10925","2018","7","20"
"14172","2018","7","20"
"12887","2018","7","20"
"14081","2018","7","20"
"12525","2018","7","20"
"10983","2018","7","20"
"11978","2018","7","20"
"10594","2018","7","20"
"12027","2018","7","20"
"12962","2018","7","20"
"14590","2018","7","20"
"12075","2018","7","20"
"10962","2018","7","19"
"13211","2018","7","19"
"13605","2018","7","19"
"11366","2018","7","19"
"12546","2018","7","19"
"14105","2018","7","19"
"14548","2018","7","19"
"13733","2018","7","19"
"13339","2018","7","19"
"13417","2018","7","19"
"12845","2018","7","19"
"14871","2018","7","19"
"13350","2018","7","19"
"14174","2018","7","19"
"14011","2018","7","19"
"14510","2018","7","19"
"11581","2018","7","19"
"11428","2018","7","19"
"13456","2018","7","18"
"13309","2018","7","18"
"14432","2018","7","18"
"14505","2018","7","18"
"11697","2018","7","18"
"11363","2018","7","18"
"13354","2018","7","18"
"12053","2018","7","18"
"12816","2018","7","18"
"12582","2018","7","18"
"13053","2018","7","18"
"13140","2018","7","18"
"10474","2018","7","18"
"10560","2018","7","18"
"13409","2018","7","17"
"13461","2018","7","17"
"11411","2018","7","17"
"13478","2018","7","17"
"12754","2018","7","17"
"14840","2018","7","17"
"11598","2018","7","17"
"14532","2018","7","17"
"12025","2018","7","17"
"12944","2018","7","17"
"12594","2018","7","17"
"12484","2018","7","17"
"12487","2018","7","17"
"13743","2018","7","17"
"14733","2018","7","17"
"12170","2018","7","17"
"11944","2018","7","17"
"10921","2018","7","17"
"12037","2018","7","17"
"12531","2018","7","17"
"12134","2018","7","17"
"14604","2018","7","16"
"13856","2018","7","16"
"13132","2018","7","16"
"13803","2018","7","16"
"14543","2018","7","16"
"12790","2018","7","16"
"14715","2018","7","16"
"14739","2018","7","16"
"14572","2018","7","16"
"11980","2018","7","16"
"10532","2018","7","16"
"14025","2018","7","16"
"10006","2018","7","16"
"14738","2018","7","16"
"10464","2018","7","16"
"13156","2018","7","16"
"14477","2018","7","16"
"13044","2018","7","16"
"11935","2018","7","16"
"11971","2018","7","16"
"14530","2018","7","16"
"14814","2018","7","16"
"12966","2018","7","16"
"12885","2018","7","16"
"13167","2018","7","16"
"13407","2018","7","16"
"12545","2018","7","16"
"12583","2018","7","15"
"14817","2018","7","15"
"14821","2018","7","15"
"13082","2018","7","15"
"14476","2018","7","15"
"11804","2018","7","15"
"11239","2018","7","15"
"14416","2018","7","15"
"11719","2018","7","15"
"14098","2018","7","15"
"13833","2018","7","15"
"10590","2018","7","15"
"12871","2018","7","15"
"12775","2018","7","15"
"14471","2018","7","15"
"12196","2018","7","15"
"13849","2018","7","15"
"14521","2018","7","15"
"11732","2018","7","15"
"14208","2018","7","15"
"12926","2018","7","15"
"13030","2018","7","15"
"14080","2018","7","15"
"12123","2018","7","15"
"11940","2018","7","15"
"12106","2018","7","14"
"12404","2018","7","14"
"13787","2018","7","14"
"14033","2018","7","14"
"13084","2018","7","14"
"14807","2018","7","14"
"14111","2018","7","14"
"14062","2018","7","14"
"13439","2018","7","14"
"12578","2018","7","14"
"12122","2018","7","14"
"14837","2018","7","14"
"11715","2018","7","14"
"14561","2018","7","14"
"13753","2018","7","14"
"14847","2018","7","14"
"10916","2018","7","14"
"13491","2018","7","14"
"13754","2018","7","14"
"13080","2018","7","14"
"13634","2018","7","14"
"10968","2018","7","14"
"14139","2018","7","13"
"11954","2018","7","13"
"10004","2018","7","13"
"10952","2018","7","13"
"12865","2018","7","13"
"14724","2018","7","13"
"14735","2018","7","13"
"10548","2018","7","13"
"12307","2018","7","13"
"13691","2018","7","13"
"10282","2018","7","13"
"11977","2018","7","13"
"12443","2018","7","13"
"12167","2018","7","13"
"12157","2018","7","13"
"11796","2018","7","13"
"13074","2018","7","13"
"13734","2018","7","13"
"12117","2018","7","13"
"13083","2018","7","13"
"12143","2018","7","13"
"14070","2018","7","13"
"14802","2018","7","13"
"12526","2018","7","13"
"10974","2018","7","13"
"14481","2018","7","13"
"14755","2018","7","13"
"11096","2018","7","13"
"13431","2018","7","13"
"13471","2018","7","13"
"11557","2018","7","13"
"14743","2018","7","12"
"12567","2018","7","12"
"13092","2018","7","12"
"14883","2018","7","12"
"14517","2018","7","12"
"12522","2018","7","12"
"11718","2018","7","12"
"10553","2018","7","12"
"13658","2018","7","12"
"13308","2018","7","12"
"11507","2018","7","12"
"14801","2018","7","12"
"12920","2018","7","12"
"12148","2018","7","12"
"14882","2018","7","12"
"14719","2018","7","12"
"12788","2018","7","12"
"10984","2018","7","12"
"13116","2018","7","12"
"11724","2018","7","12"
"12084","2018","7","12"
"13795","2018","7","12"
"13408","2018","7","12"
"13862","2018","7","12"
"13748","2018","7","12"
"12903","2018","7","12"
"12185","2018","7","12"
"10996","2018","7","12"
"13060","2018","7","12"
"13040","2018","7","12"
"12446","2018","7","12"
"12074","2018","7","11"
"14772","2018","7","11"
"13424","2018","7","11"
"13622","2018","7","11"
"13825","2018","7","11"
"14710","2018","7","11"
"13327","2018","7","11"
"12413","2018","7","11"
"13452","2018","7","11"
"13110","2018","7","11"
"12758","2018","7","11"
"14731","2018","7","11"
"12859","2018","7","11"
"14823","2018","7","11"
"11020","2018","7","11"
"12957","2018","7","11"
"11024","2018","7","11"
"13042","2018","7","11"
"13324","2018","7","11"
"10588","2018","7","11"
"12060","2018","7","11"
"14040","2018","7","11"
"14065","2018","7","11"
"10973","2018","7","11"
"12072","2018","7","11"
"11023","2018","7","11"
"13164","2018","7","11"
"14433","2018","7","11"
"10998","2018","7","11"
"13480","2018","7","11"
"12520","2018","7","11"
"10993","2018","7","11"
"14813","2018","7","11"
"12981","2018","7","10"
"14873","2018","7","10"
"14550","2018","7","10"
"14838","2018","7","10"
"11569","2018","7","10"
"14775","2018","7","10"
"13476","2018","7","10"
"13111","2018","7","10"
"13363","2018","7","10"
"12912","2018","7","10"
"14770","2018","7","10"
"12979","2018","7","10"
"10958","2018","7","10"
"12824","2018","7","10"
"14782","2018","7","10"
"13625","2018","7","10"
"12776","2018","7","10"
"10963","2018","7","10"
"13416","2018","7","10"
"12083","2018","7","10"
"12996","2018","7","10"
"14435","2018","7","10"
"12993","2018","7","10"
"12543","2018","7","10"
"14818","2018","7","10"
"11749","2018","7","10"
"12846","2018","7","10"
"13667","2018","7","10"
"12827","2018","7","10"
"13697","2018","7","10"
"12056","2018","7","10"
"13654","2018","7","10"
"14712","2018","7","10"
"13438","2018","7","10"
"12835","2018","7","10"
"10913","2018","7","10"
"10526","2018","7","10"
"11215","2018","8","337"
"10025","2018","8","337"
"14850","2018","8","313"
"11201","2018","8","289"
"14580","2018","8","256"
"11221","2018","8","255"
"11238","2018","8","247"
"10023","2018","8","239"
"10128","2018","8","230"
"10024","2018","8","226"
"11385","2018","8","216"
"14221","2018","8","206"
"11216","2018","8","201"
"10011","2018","8","201"
"14534","2018","8","199"
"11377","2018","8","197"
"10003","2018","8","197"
"11206","2018","8","192"
"10009","2018","8","191"
"11226","2018","8","187"
"10029","2018","8","185"
"11211","2018","8","183"
"10019","2018","8","182"
"14450","2018","8","181"
"11222","2018","8","181"
"10027","2018","8","179"
"10016","2018","8","177"
"11217","2018","8","174"
"10032","2018","8","173"
"10028","2018","8","171"
"11101","2018","8","171"
"14120","2018","8","166"
"11225","2018","8","166"
"13027","2018","8","163"
"11373","2018","8","159"
"10031","2018","8","159"
"13760","2018","8","158"
"10002","2018","8","157"
"10021","2018","8","156"
"11758","2018","8","152"
"12866","2018","8","152"
"11231","2018","8","151"
"13021","2018","8","150"
"11207","2018","8","150"
"11237","2018","8","149"
"14094","2018","8","149"
"14075","2018","8","149"
"11746","2018","8","147"
"13440","2018","8","146"
"14624","2018","8","146"
"10463","2018","8","146"
"11209","2018","8","145"
"11218","2018","8","145"
"11375","2018","8","144"
"14612","2018","8","144"
"11233","2018","8","141"
"10033","2018","8","141"
"10314","2018","8","139"
"14701","2018","8","138"
"12065","2018","8","137"
"14086","2018","8","136"
"13601","2018","8","136"
"14424","2018","8","135"
"11205","2018","8","134"
"10453","2018","8","133"
"12180","2018","8","130"
"10036","2018","8","130"
"14150","2018","8","130"
"11706","2018","8","129"
"10468","2018","8","127"
"14224","2018","8","127"
"10467","2018","8","126"
"10456","2018","8","125"
"11355","2018","8","125"
"13090","2018","8","125"
"13126","2018","8","125"
"12901","2018","8","125"
"12020","2018","8","123"
"11103","2018","8","123"
"10940","2018","8","123"
"10014","2018","8","123"
"12804","2018","8","122"
"11743","2018","8","121"
"11368","2018","8","121"
"10583","2018","8","120"
"14609","2018","8","120"
"11220","2018","8","119"
"10452","2018","8","118"
"11372","2018","8","118"
"11106","2018","8","118"
"12590","2018","8","117"
"10462","2018","8","117"
"10065","2018","8","117"
"14626","2018","8","116"
"10458","2018","8","114"
"10034","2018","8","114"
"12603","2018","8","113"
"14620","2018","8","113"
"11102","2018","8","112"
"12401","2018","8","111"
"10010","2018","8","110"
"12309","2018","8","110"
"11208","2018","8","108"
"11213","2018","8","108"
"10022","2018","8","107"
"11772","2018","8","107"
"11757","2018","8","106"
"11050","2018","8","106"
"13502","2018","8","106"
"10026","2018","8","106"
"11530","2018","8","105"
"11787","2018","8","105"
"11756","2018","8","104"
"14127","2018","8","104"
"14618","2018","8","102"
"11249","2018","8","100"
"10461","2018","8","98"
"10075","2018","8","98"
"10701","2018","8","98"
"11234","2018","8","98"
"12550","2018","8","98"
"14559","2018","8","98"
"11212","2018","8","97"
"11801","2018","8","97"
"12601","2018","8","96"
"10012","2018","8","96"
"11731","2018","8","96"
"14226","2018","8","95"
"14617","2018","8","95"
"14225","2018","8","95"
"10956","2018","8","95"
"11561","2018","8","94"
"14526","2018","8","94"
"11779","2018","8","93"
"12302","2018","8","93"
"10040","2018","8","92"
"11735","2018","8","92"
"10457","2018","8","92"
"13045","2018","8","92"
"11105","2018","8","92"
"11590","2018","8","92"
"10472","2018","8","92"
"14564","2018","8","91"
"13069","2018","8","91"
"11741","2018","8","91"
"11570","2018","8","91"
"10013","2018","8","90"
"12010","2018","8","89"
"10573","2018","8","89"
"13850","2018","8","88"
"14845","2018","8","88"
"13905","2018","8","88"
"10001","2018","8","88"
"14610","2018","8","88"
"11720","2018","8","87"
"10469","2018","8","87"
"14051","2018","8","87"
"10035","2018","8","87"
"13210","2018","8","87"
"11710","2018","8","87"
"11510","2018","8","87"
"14606","2018","8","87"
"11040","2018","8","87"
"10301","2018","8","86"
"12203","2018","8","86"
"12561","2018","8","85"
"11793","2018","8","85"
"14223","2018","8","85"
"10312","2018","8","85"
"11803","2018","8","84"
"11704","2018","8","84"
"14830","2018","8","84"
"14607","2018","8","83"
"11354","2018","8","83"
"14217","2018","8","83"
"14623","2018","8","83"
"11572","2018","8","82"
"11717","2018","8","82"
"11566","2018","8","82"
"11554","2018","8","82"
"11967","2018","8","82"
"10306","2018","8","81"
"10451","2018","8","80"
"11214","2018","8","80"
"14621","2018","8","80"
"11203","2018","8","80"
"11223","2018","8","80"
"10562","2018","8","79"
"10454","2018","8","79"
"11580","2018","8","79"
"10580","2018","8","79"
"10465","2018","8","79"
"11104","2018","8","79"
"14468","2018","8","79"
"10473","2018","8","78"
"11235","2018","8","78"
"11236","2018","8","78"
"10460","2018","8","78"
"14616","2018","8","77"
"10538","2018","8","77"
"13501","2018","8","76"
"14207","2018","8","76"
"11768","2018","8","76"
"11229","2018","8","76"
"14760","2018","8","75"
"13903","2018","8","75"
"10305","2018","8","75"
"11725","2018","8","75"
"11434","2018","8","74"
"13031","2018","8","74"
"12533","2018","8","74"
"14215","2018","8","74"
"10038","2018","8","74"
"10304","2018","8","74"
"11550","2018","8","73"
"14220","2018","8","73"
"10990","2018","8","73"
"11435","2018","8","73"
"14420","2018","8","73"
"11791","2018","8","72"
"10567","2018","8","72"
"14213","2018","8","72"
"14072","2018","8","72"
"14043","2018","8","72"
"12054","2018","8","72"
"12047","2018","8","71"
"14020","2018","8","71"
"13104","2018","8","71"
"10598","2018","8","70"
"14304","2018","8","70"
"14216","2018","8","70"
"11230","2018","8","70"
"12303","2018","8","69"
"10801","2018","8","69"
"10466","2018","8","69"
"10541","2018","8","68"
"12208","2018","8","68"
"11542","2018","8","68"
"13421","2018","8","68"
"10030","2018","8","68"
"13088","2018","8","68"
"12508","2018","8","68"
"13676","2018","8","67"
"11763","2018","8","67"
"11374","2018","8","67"
"11783","2018","8","67"
"13212","2018","8","67"
"13215","2018","8","67"
"10512","2018","8","67"
"12019","2018","8","66"
"11001","2018","8","66"
"10591","2018","8","66"
"11754","2018","8","66"
"11369","2018","8","65"
"11733","2018","8","65"
"13413","2018","8","65"
"13820","2018","8","64"
"11701","2018","8","64"
"14228","2018","8","64"
"13206","2018","8","63"
"10543","2018","8","63"
"11418","2018","8","63"
"11432","2018","8","63"
